Date;Pre-Prod No.;Product Code;Category;New Mould/ Client or Product;Status;Project Description;Client;Sales Rep;Unit Order No;Order Qty x1000;Product Material Colour (tube,jar etc.);Length;Material;Orifice;Diameter;Tube Shoulder colour;Cap/Lid Colour;Cap/Lid Diameter;Cap/Lid style;Cap/Lid Material;Other Cap/Lid info; Dust Controlled Area;Artwork required;Artwork Received;Ordered Plates;Plates Arrived;Sent on Trial;Trial approved;Machine;Comments;Weeks Taken (or parts thereof);Open or closed;Completion date;Project Age (Days taken Open Projects);Age Category;Project Age (Open and Closed);Proof Approved (Conventional);Proof Approved (Digital);Masterbatch requested;Masterbatch received;Injection trial requested;Injection trial received;Blowmould trial requested;Blowmould trial received;Extrusion requested;Extrusiuon received;Digital trial sent;Digital trial received (actual dates have replaced crosses for latest trials);Year;Month;Month Name
2011-07-05;7951;C0050JAJ093F;Bottle;-;Order;Baby Powder 50gm P/Proof Bott;J&J;Trevor;93111;5;;-;-;-;;;;;;-;;;;1900-01-00;-;2012-06-01;2012-08-30;03.09.12;TRIAL APPRVD Kamman;Plates arrived job to be trialed on new mould when mould signed off;65;Closed;2012-10-01;;;;;;;;;;;;;;;;;;,
2011-07-05;7952;C0100JAJ051F;Mould;-;No order (a/w);Baby Powder 100 Gm P/Proof Bott;J&J;Trevor;;;;-;-;-;;;;;;-;;;X;1900-01-00;-;2012-06-01;2012-08-01;03.08.12;TRIAL APPRVD Kamman;Plates arrived job to be trialed on new mould when mould signed off.29/10 No oredrs for new 100g;73;Closed;2012-11-22;;;;;;;;;;;;;;;;;;,
2011-07-05;7953;C0200JAJ067F;Bottle;-;Order (a/w);Baby Powder 200 Gm P/Proof Bott;J&J;Trevor;91751;30;;-;-;-;;;;;;-;;;X;1900-01-00;-;2012-06-01;2012-08-20;22.08.12;TRIAL APPRVD Kamman;Plates arrived. Job to be trialed;65;Closed;2012-10-01;;;;;;;;;;;;;;;;;;,
2011-07-05;7954;#N/A;Mould;-;No order (a/w);Baby Powder 250 Gm P/Proof Bott (on hold);J&J;Trevor;;;;-;-;-;;;;;;-;;;X;1900-01-00;-;2012-06-01;1900-01-00;1900-01-00;KAMMAN;Awtg new artwork ex J&J + mould. ;73;Closed;2012-11-22;;;;;;;;;;;;;;;;;;,
2011-07-05;7955;C0400JAJ067F;Bottle;-;Order (a/w);Baby Powder 400 Gm P/Proof Bott;J&J;Trevor;91524;5;;-;-;-;;;;;;-;;;X;1900-01-00;-;2012-06-01;1900-01-00;1900-01-00;TRIAL APPRVD Kamman;Plates arrived. Job to be trialed;61;Closed;2012-08-30;;;;;;;;;;;;;;;;;;,
2011-07-05;7956;#N/A;Mould;-;Order;Baby Powder 500 Gm P/Proof Bott (on hold);J&J;Trevor;;;;-;-;-;;;;;;-;;;;1900-01-00;-;-;1900-01-00;1900-01-00;KAMMAN;Awtg new artwork ex J&J + mould. ;73;Closed;2012-11-22;;;;;;;;;;;;;;;;;;,
2011-07-06;7957;C40TBENV018F;Tube;-;Order;Environ Cleansing Gel 100Ml T&C LLD Wh 38 B/On Wh Fugi;Environ Skin Care;Mark K;81321;10;;130;LLDPE;10;40;;White;38;B/O;-;38 B/On Wh Fugi;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Address Change;4;Closed;2011-08-02;;;;;;;;;;;;;;;;;;,
2011-07-06;7958;C40TBSHZ064F;Tube;-;Order;Perfecting Crm SPF30 For Hands 75Ml T&C coex wh 38 B/On Peach;SH'ZEN;Mark K;81819;10;;100;COEX;10;40;;Peach;38;B/O;-;38 B/On Peach;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;DUBUIT+EXTRU;Samples sent 29-Jul;6;Closed;2011-08-10;;;;;;;;;;;;;;;;;;,
2011-07-06;7959;C40TBSHZ065F;Tube;-;Order;Perfecting Sugar Scrub For Hands 100Ml T&C Coex Wh 38 B/On Peach;SH'ZEN;Mark K;81814;10;;130;COEX;10;40;;Peach;38;B/O;-;38 B/On Peach;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Samples sent 29-Jul;6;Closed;2011-08-10;;;;;;;;;;;;;;;;;;,
2011-07-07;7960;CCAP3LEE002W;Tube;-;Order;Julienne Creme Bleach 50Ml T&C LD Wh 30A Pink(Gloss Lacquer);Lee-Chem;Andrew;81828;5;;110;LDPE;4;30;;Pink;30;A;-;30 A Pink;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Samples sent 16-Aug;7;Closed;2011-08-24;;;;;;;;;;;;;;;;;;,
2011-07-07;7961;C30TBLEE001F;Tube;-;Order;Julienne Activator Crm 50Ml T&C Ld Wh 30 A Wh(Gloss Lacquer);Lee-Chem;Andrew;81829;5;;110;LDPE;4;30;;White;30;A;-;30 A White;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Samples sent 16-Aug;7;Closed;2011-08-24;;;;;;;;;;;;;;;;;;,
2011-07-06;7962;#N/A;Bottle;-;No order;Toilet Duck Bottle 500Ml Forest Fresh;;Jayne;;;;-;-;-;;;;;;-;;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;;9;Closed;2011-09-06;;;;;;;;;;;;;;;;;;,
2011-07-06;7963;#N/A;Bottle;-;No order;Toilet Duck Bottle 500ml Fizzy Lime;;Jayne;;;;-;-;-;;;;;;-;;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;;9;Closed;2011-09-06;;;;;;;;;;;;;;;;;;,
2011-07-07;7964;#N/A;Tube;-;No order;Belle Orchidee colour only at this stage;SH'ZEN;Mark K;;;;90;COEX;10;40;;;;;-;;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Samples given 5-Aug 14/3/13 mail sent (sample in the back room);91;Closed;2013-04-02;;;;;;;;;;;;;;;;;;,
2011-07-11;7965;C50TBICO004F;Tube;-;Order;Mint Mask Tube -Ld  Rubine Red 48B/On Wh;Icon Hair Cosm.;Riaan;82423;5;;160;LDPE;10;50;;White;48;B/O;-;48 B/On Wh;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Samples sent 5-Sep;10;Closed;2011-09-13;;;;;;;;;;;;;;;;;;,
2011-07-14;7966;#N/A;Bottle;-;Order;Venus 400Ml Bott cyan blue (DBN);Creighton Prod.;Arthur;81943;10;;-;-;-;;;;;;-;;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;DBN;To be done in Dbn;-4;Closed;2011-06-18;;;;;;;;;;;;;;;;;;,
2011-07-14;7967;CJARSSHZ002F;Jar;-;Order;Bella Orchidee Tapered Jar & Lid Prl Blue;SH'ZEN;Mark K;81951;15;;-;-;-;;;;;;-;;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Samples given29-Jul;4;Closed;2011-08-10;;;;;;;;;;;;;;;;;;,
2011-07-15;7968;C35TBATK003F;Tube;-;Order;Biobalance Gel 75Ml T&C Ld Grey 33 B/On Grey Fugi;;Trevor;81957;10;;120;LDPE;10;35;;Dk Grey;33;B/O;-;33 B/On Dk Grey fugi;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Add foil seal only;1;Closed;2011-07-18;;;;;;;;;;;;;;;;;;,
2011-07-15;7969;C22TBATK003F;Tube;-;Order;Biobalance Lip Gel 10Ml Foil seal T&C Ldpe grey 22A grey;;Trevor;81954;10;;70;LDPE;2;22;;Dk Grey;22;A;-;22 A Dk Grey;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Add foil seal only;1;Closed;2011-07-18;;;;;;;;;;;;;;;;;;,
2011-07-18;7970;C0200JAJ071F;Bottle;-;Order;Body Wash & Lotion 200Ml Bott Minor axis Change;J&J;Trevor;;;;-;-;-;;;;;;-;;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;;9;Closed;2011-09-13;;;;;;;;;;;;;;;;;;,
2011-07-18;7971;C0400JAJ034F;Bottle;-;Order;Body Wash & Lotion 400Ml Bott Minor axis Change;J&J;Trevor;various;100;;-;-;-;;;;;;-;;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;5 varieties;5;Closed;2011-08-17;;;;;;;;;;;;;;;;;;,
2011-07-19;7972;C35TBJUS080F;Tube;-;Order;Skin Care Basic Care rad Gel 50Ml T&C Coex Lilac 33B/On Tnt Lilac;Le-Sel;Linda;81994;5;;100;COEX;10;35;;TnT Lilac;33;B/O;-;33 B/On Tnt Lilac;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Address Change;5;Closed;2011-08-19;;;;;;;;;;;;;;;;;;,
2011-07-18;7973;C30TBJUS053F;Tube;-;Order;Carpe Diem Aftershave Balm 50 Ml T&C Coex green 30 A Green  ;Le-Sel;Linda;81997;20,8;;110;COEX;4;30;;Green;30;A;-;30 A Green;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Address Change;5;Closed;2011-08-19;;;;;;;;;;;;;;;;;;
2011-07-19;7974;C30TBJUS054F;Tube;-;Order;Col. Studio Rad Tnt Moist SPF20 50Ml T&C Coex Prl Red 30A Prl Red;Le-Sel;Linda;82047;10;;110;COEX;4;30;;Prl Red;30;A;-;30 A Prl Red;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Address Change;10;Closed;2011-09-21;;;;;;;;;;;;;;;;;;,
2011-07-19;7975;C22TBJUS029F;Tube;-;Order;Oil Cont. Spot Clearing Gel 20Ml T&C Coex Tnt Blue 22 A Tnt Blue;Le-Sel;Linda;82045;10;;90;COEX;2;22;;TnT Blue;22;A;-;22 A Tnt Blue;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Address Change;5;Closed;2011-08-19;;;;;;;;;;;;;;;;;;,
2011-07-20;7976;C50TBSHZ064F;Tube;-;Order;Vanilla Cashmere Cocoon Body Crm 150Ml T&C coex Prl Crm 48B/On P Crm;SH'ZEN;Mark K;82218;10;;130;COEX;10;50;;prl cream;48;B/O;-;48 B/On Prl Crm;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;samples Sent 11-Aug;5;Closed;2011-08-17;;;;;;;;;;;;;;;;;;,
2011-07-20;7977;CCAP4SHZ022W;Tube;-;Order;Vanilla Cashmere Cleans Gel 200Ml T&C Coex Prl Crm 48 B/On Prl Crm;SH'ZEN;Mark K;82215;10;;160;COEX;10;50;;prl cream;48;B/O;-;48 B/On Prl Crm;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;samples Sent 11-Aug;5;Closed;2011-08-18;;;;;;;;;;;;;;;;;;,
2011-07-21;7978;C35TBNAT017F;Tube;-;Order;Brown T&C 50 Ml coex Brown Laq only 33 B/On Black;Natures Touch;Riaan;82229;16,5;;90;COEX;10;35;;Black;33;B/O;-;33 B/On Black;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;samples Sent 11-AugMat change 23-8 (Label job - order has been fulfilled) - labels given to Rodney;50;Closed;2012-07-04;;;;;;;;;;;;;;;;;;
2011-07-22;7979;#N/A;Digital Laminate;-;No order;Sloanes Heat Rub 35G T&C Foil Seal ABL lam wh F/seal 25A Wh;Cipla;Andrew;;;;110;ABL;4;25;;White;25;A;-;25 A White;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Samples given to Andy 25-Jul (Failed stability - close);49;Closed;2012-06-26;;;;;;;;;;;;;;;;;;,
2011-07-22;7980;#N/A;Tube;-;Order;Clarity Clear 75Ml T&C LD? Nat 35A Nat;Zeta Laboratories;Andrew;;;;120;-;10;35;;Nat;35;A;-;35 A Nat;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Samples given to Andy 25-Jul;3;Closed;2011-08-10;;;;;;;;;;;;;;;;;;,
2011-07-26;7981;#N/A;Bottle;-;No order;Regular Crystal 1KG Bott-Labelled ;Chet Chemicals;Denver;;;;-;-;-;;;;;;-;;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;In tub with 7966 (Look for tub);#VALUE!;Closed;Cancel/Boxed;;;;;;;;;;;;;;;;;;,
2011-07-26;7982;#N/A;Bottle;-;No order;Ruby Crystal 1 KG Bott-Labelled;Chet Chemicals;Denver;;;;-;-;-;;;;;;-;;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;In tub with 7966 (Look for tub);#VALUE!;Closed;Cancel/Boxed;;;;;;;;;;;;;;;;;;,
2011-07-26;7983;C35TBZEL000F;Tube;-;Order;Prelude Acrylic Paint 75Ml T&C;;Trevor;82398;5;;120;LDPE;6;35;;White;35;A;-;35 A White;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Samples Sent 16-Aug;6;Closed;2011-08-31;;;;;;;;;;;;;;;;;;,
2011-07-28;7984;C50TBICO005F;Tube;-;Order;Silk Treatment Conditioner 200Ml T&C LD Rubine Red 48 B/On Wh;Icon Hair Cosm.;Riaan;41878;5;;160;LDPE;10;50;;White;48;B/O;-;48 B/On Wh;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Samples sent 5-Sep;7;Closed;2011-09-13;;;;;;;;;;;;;;;;;;,
2011-07-28;7985;#N/A;Tube;-;Order;Rubine Red 50Ml T&C Ld Rubine Red 33B/On White Laquer only;;Riaan;;;;90;LDPE;10;35;;Rub Red;33;B/O;-;33 B/On Rub Red;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;;6;Closed;2011-09-06;;;;;;;;;;;;;;;;;;,
2011-07-29;7986;CCAPSREV000F;Cap;-;Order;Venus Cap Bronze;Bowler DBN;Arthur;82588;10;;-;-;-;;;;;;-;;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;;5;Closed;2011-08-31;;;;;;;;;;;;;;;;;;,
2011-07-29;7987;C40LTAVR746F;Digital Laminate;-;Order;Pure Feet Pep Oil Int heel Soft Crm 100Ml T&C PBL Wh 38B/On Wh;Prime Products;Linda;87202;10,2;;120;PBL;10;40;;White;38;B/O;-;38 B/On White;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Samples sent 23-Aug;28;Closed;2012-02-09;;;;;;;;;;;;;;;;;;
2011-08-01;7988;#N/A;Tube;-;No order;WW Classic Hand Cream 100ml LD Purple or green T&C Ld wh;CT Toiletry Co;Mark K;;;;135;LDPE;4;40;;;;;-;;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;doneSent 11-Augcol change 05-10;28;Closed;2012-02-09;;;;;;;;;;;;;;;;;;,
2011-08-01;7989;C40TBWOO345F;Tube;-;Order;WW Ingred. Van&Brn Sugar H/Mask 75Ml T&C Ld Nat 38 B/On Nat;Le-Sel;Linda;82499;10;;90;LDPE;10;40;;Nat;38;B/O;-;38 B/On Nat;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;samples sent 29-Aug;6;Closed;2011-09-06;;;;;;;;;;;;;;;;;;,
2011-08-01;7990;C40TBWOO346F;Tube;-;Order;WW Olive And Argon Hand Mask 75 ML T&C LD Nat 38 F/T Nat ;Le-Sel;Linda;82500;10;;90;LDPE;10;40;;Nat;38;B/O;-;38 B/On Nat;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;samples sent 29-Aug;6;Closed;2011-09-06;;;;;;;;;;;;;;;;;;,
2011-08-01;7991;C50TBJUS120F;Tube;-;Order;Delirious Perfumed Body Crm 200ML T&C Coex Wh 48B/On Nat;Le-Sel;Linda;84153;10;;160;COEX;10;50;;Nat;48;B/O;-;48 B/On Nat;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Samples sent 06-Sep;10;Closed;2011-10-06;;;;;;;;;;;;;;;;;;,
2011-08-01;7992;C50TBJUS121F;Tube;-;Order;Wisteria Perfumed Body Crm 200ML T&C Coex Wh 48 B/On Nat;Le-Sel;Linda;84158;10;;160;COEX;10;50;;Nat;48;B/O;-;48 B/On Nat;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Samples Sent 12-Oct;13;Closed;2011-10-24;;;;;;;;;;;;;;;;;;,
2011-08-03;7993;C40LTAVR000F;Digital Laminate;-;Order;Pure Foot Lotion 125Ml T&C PBL Lam Wh 38S/On White ;Prime Products;Linda;81284;10;;140;PBL;6;40;;White;38;S/O;-;38 S/On White;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Samples sent 23-Aug;5;Closed;2011-09-06;;;;;;;;;;;;;;;;;;,
2011-08-03;7994;C40LTAVR001F;Digital Laminate;-;Order;Pure Feet Rough Skin Remover 125Ml T&C PBL Lam Wh 38 S/On Wh;Prime Products;Linda;81147;15;;140;PBL;6;40;;White;38;S/O;-;38 B/On White;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Samples sent 23-Aug;5;Closed;2011-09-06;;;;;;;;;;;;;;;;;;,
2011-08-03;7995;CCAP3JUS056W;Tube;-;Order;Tissue Oil 75Ml Nour. Body Protect T&C Coex prl wh 33 B/On prl wh emb Fugi;Le-Sel;Linda;84049;16;;120;COEX;10;35;;Prl Wh;33;B/O;-;33 B/On Prl Wh Emb Fugi;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Samples Sent 12-Oct;13;Closed;2011-10-26;;;;;;;;;;;;;;;;;;,
2011-08-03;7996;C35TBJUS084F;Tube;-;Order;Tissue Oil 50Ml Nour Bod Wash T&C Coex Prl Wh 33 B/On Prl Wh emb Fugi;Le-Sel;Linda;84145;16;;100;COEX;10;35;;Prl Wh;33;B/O;-;33 B/On Prl Wh Emb Fugi;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Samples Sent 12-Oct;12;Closed;2011-10-24;;;;;;;;;;;;;;;;;;,
2011-08-03;7997;C50TB150J56W;Tube;-;Order;Johnson's Baby Soft Cream 200Ml T&C Ld Pink 48 B/On Pink;J&J;Trevor;88722;12;Pink;160;LDPE;10;50;;Pink;48;B/O;-;48 B/On Pink;;;1900-01-00;-;-;1900-01-00;1900-01-00;HK;Did trial- ordered solid flag (converted from halftone) - client happy but wants to see matt lacquer;46;Closed;2012-06-18;;;;;;;;;;;;;;;;;;,
2011-08-04;7998;C50TBTCT018F;Tube;-;Order;Mango & Passion Bod Lot 200Ml T&C Labelled Ld Wh 48 B/On Black;CT Toiletry Co;Mark K;82597;2,5;;151;LDPE;10;50;;Black;48;B/O;-;48 B/On Black;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;;4;Closed;2011-08-31;;;;;;;;;;;;;;;;;;
2011-08-04;7999;C50TBTCT019F;Tube;-;Order;Coconut & Lime Body Lot 200Ml T&C Labelled LD Wh 48 B/On Black;CT Toiletry Co;Mark K;82598;2,5;;151;LDPE;10;50;;Black;48;B/O;-;48 B/On Black;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;;4;Closed;2011-08-31;;;;;;;;;;;;;;;;;;
2011-08-04;8000;C50TBTCT020F;Tube;-;Order;Pink Grape & Mand Body Lot 200Ml T&C  Labelled LD Wh 48 B/On Black;CT Toiletry Co;Mark K;82599;2;;151;LDPE;10;50;;Black;48;B/O;-;48 B/On Black;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;;5;Closed;2011-09-06;;;;;;;;;;;;;;;;;;,
2011-08-04;8001;C50TBTCT021F;Tube;-;Order;Straw & Papaya Body Lotion 200Ml T&C  Labelled LD Wh 48 B/On Black;CT Toiletry Co;Mark K;82600;3;;151;LDPE;10;50;;Black;48;B/O;-;48 B/On Black;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;;4;Closed;2011-08-31;;;;;;;;;;;;;;;;;;,
2011-08-04;8002;C40LTAVR011F;Digital Laminate;-;Order;Pure Aloe & Camph Calm Hands H/Crm 100Ml T&C PBL Wh 38 S/On Wh;Prime Products;Linda;82510;6,4;;120;PBL;6;40;;White;38;B/O;-;38 B/On White;;;1900-01-00;-;-;1900-01-00;1900-01-00;-;Samples sent 29-Aug;5;Closed;2011-09-06;;;;;;;;;;;;;;;;;;
2011-08-04;8003;C40LTAVR004F;Digital Laminate;-;Order;Enrich Hands Pure Marula H/Cream T&C PBL Wh 38B/On Wh;Prime Products;Linda;83522;8,6;;120;PBL;10;40;;White;38;B/O;-;38 B/On White;;;1900-01-00;-;-;1900-01-00;1900-01-00;-;Samples sent 29-Aug;5;Closed;2011-09-06;;;;;;;;;;;;;;;;;;
2011-08-04;8004;C40LTAVR003F;Digital Laminate;-;Order;Nature Pure Cocoa Butter H/Crm 100Ml T&C PBL Wh 38B/On Wh;Prime Products;Linda;82772;9;;120;PBL;10;40;;White;38;B/O;-;38 B/On White;;;1900-01-00;-;-;1900-01-00;1900-01-00;-;Samples sent 29-Aug;5;Closed;2011-09-06;;;;;;;;;;;;;;;;;;,
2011-08-04;8005;C40LTAVR005F;Digital Laminate;-;Order;Pure Heel Balm 50Ml T&C PBL  Wh 33B/On White ;Prime Products;Linda;81287;10;;90;PBL;10;40;;White;38;B/O;-;38 B/On White;;;2016-06-01;-;-;1900-01-00;1900-01-00;-;Samples sent 23-Aug;6;Closed;2011-09-13;;;;;;;;;;;;;;;;;;,
2011-08-04;8006;C40TBAVR746F;Tube;-;Order;Tahlita Bal Moisturiser 75Ml T&C LD wh 38 B/On TnT Blue;Le-Sel;Linda;86020;10;;100;LDPE;10;40;;TnT Blue;38;B/O;-;38 B/On TnT Blue;;;1900-01-00;-;-;1900-01-00;1900-01-00;-;SIP Mat Change;46;Closed;2012-06-14;;;;;;;;;;;;;;;;;;,
2011-08-04;8007;C35TBAVR079F;Tube;-;Order;Nucelle Ultra Rich Moist Cream 50ml T&C LD  white 33b/on fugi;Le-Sel;Linda;84406;5;;90;LDPE;10;35;;White;33;B/O;-;33 B/On TnT Wh Fugi;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;SIP Mat Change;10;Closed;2011-10-06;;;;;;;;;;;;;;;;;;,
2011-08-08;8008;C35TBAVR443F;Tube;-;Order;Skin Sol Night Repair Gel 50Ml T&C Ld Wh 33 B/On Wh Fugi;Le-Sel;Linda;81096;10;;90;LDPE;10;35;;White;33;B/O;-;33 B/On Wh Fugi;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;SIP Mat Change;2;Closed;2011-08-19;;;;;;;;;;;;;;;;;;,
2011-08-08;8009;C35TBAVR444F;Tube;-;Order;CRT One & Only Youth Gel 50Ml T&C  Ld Wh 33 B/On Wh Fugi;Le-Sel;Linda;81530;10;;90;LDPE;10;35;;White;33;B/O;-;33 B/On Wh Fugi;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;SIP Mat Change;2;Closed;2011-08-19;;;;;;;;;;;;;;;;;;,
2011-08-10;8010;C35TBAVR445F;Tube;-;Order;Nucelle Adv Moist 50 ml T&C LD Wh 33 B/On Wh Fugi;Le-Sel;Linda;80138;7,3;;90;LDPE;10;35;;White;33;B/O;-;33 B/On Wh Fugi;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;SIP Mat Change;2;Closed;2011-08-19;;;;;;;;;;;;;;;;;;
2011-08-10;8011;C35TBAVR446F;Tube;-;Order;Nucelle Night Recovery 50 ml T&C Ld white 33 B/on fugi  white;;Linda;80140;4,9;;90;LDPE;10;35;;White;33;B/O;-;33 B/On Wh Fugi;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;SIP Mat Change;2;Closed;2011-08-19;;;;;;;;;;;;;;;;;;
2011-08-10;8012;C35TBAVR447F;Tube;-;Order;Skin Territory After Shave Balm75 Ml T&C  Ld Silver 33 B/On Silver;;Linda;80139;4,4;;120;LDPE;10;35;;Silver;33;B/O;-;33B/On SilverFugi;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;SIP Mat Change;2;Closed;2011-08-19;;;;;;;;;;;;;;;;;;
2011-08-08;8013;C35TBAVR449F;Tube;-;SS WFO;ASC Purifying Mask 50Ml T&C Ld Wh 33 B/On Wh fugi;Le-Sel;Linda;;;;90;LDPE;10;35;;White;33;B/O;-;33 B/On Wh Fugi;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;SIP Mat Change;45;Closed;2012-06-14;;;;;;;;;;;;;;;;;;,
2011-08-08;8014;#N/A;Tube;-;SS WFO;ASC Hydration Masque 50Ml T&C Ld Wh 33B/On Wh Fugi;Le-Sel;Linda;98488;5;White;90;LDPE;10;35;White;White;33;B/O;-;33 B/On Wh Fugi;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;SIP Mat Change;49;Closed;2012-07-12;;;;;;;;;;;;;;;;;;,
2011-08-05;8015;#N/A;Bottle;-;Order;Dyant 150 Ml Bottle Labelled;;Darren;82518;48;;-;-;-;;;;;;-;;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Done In Jhb;12;Closed;2011-10-26;;;;;;;;;;;;;;;;;;,
2011-08-05;8016;CJARSSTD037W;Jar;-;Order;Wonda Wave Reg Hair Food  180Ml  Jar & Lid;Boardman Bros;Trevor;82662;20;;-;-;-;;;;;;-;;;;1900-01-00;-;-;1900-01-00;1900-01-00;-;;15;Closed;2011-11-16;;;;;;;;;;;;;;;;;;,
2011-08-05;8017;0;Jar;-;Order;Wonda Wave Coconut Oil 180Ml Jar & Lid;Boardman Bros;Trevor;82715;20;;-;-;-;;;;;;-;;;;1900-01-00;-;-;1900-01-00;1900-01-00;-;Samples to trevor 13-Sep;12;Closed;2011-10-25;;;;;;;;;;;;;;;;;;,
2011-08-05;8018;CJARSBOA002F;Jar;-;Order;Wonda Wave Castor Oil hair Food  180Ml Jar & Lid;Boardman Bros;Trevor;82712;11;;-;-;-;;;;;;-;;;;1900-01-00;-;-;1900-01-00;1900-01-00;-;Samples to trevor 13-Sep;13;Closed;2011-10-28;;;;;;;;;;;;;;;;;;,
2011-08-04;8019;#N/A;Bottle;-;No order;Bottles 3 Lt & 5 Lt light weight Trials;Nutec Digital;Trevor;;;;-;-;-;;;;;;-;;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Samples with Tony (Tony confirmed okay - can close 26/6/2012);47;Closed;2012-06-26;;;;;;;;;;;;;;;;;;,
2011-08-10;8020;C50TBENV013F;Tube;-;Order;Environ Prof 200Ml Alpha Crm T&C LLD WH 48B/On Wh Fugi;Environ Skin Care;Mark K;82749;5;;160;LLDPE;10;50;;White;48;B/O;-;48B/On Wh Fugi;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Samples sent 5-Sep;9;Closed;2011-10-05;;;;;;;;;;;;;;;;;;,
2011-08-10;8021;C50TBENV014F;Tube;-;Order;Environ Prof 200Ml Mass Crm T&C LLD Wh 48 B/On Wh Fugi;Environ Skin Care;Mark K;82751;5;;160;LLDPE;10;50;;White;48;B/O;-;48B/On Wh Fugi;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Samples sent 5-Sep;9;Closed;2011-10-05;;;;;;;;;;;;;;;;;;,
2011-08-10;8022;C50TBENV015F;Tube;-;Order;Environ Prof 200Ml Clay Masque T&C LLD Wh 48 B/On Wh Fugi ;Environ Skin Care;Mark K;82750;5;;160;LLDPE;10;50;;White;48;B/O;-;48B/On Wh Fugi;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Samples sent 5-Sep;9;Closed;2011-10-05;;;;;;;;;;;;;;;;;;,
2011-08-10;8023;C50TBENV016F;Tube;-;Order;Environ Prof 200Ml Conductive Gel T&C LLD Wh 48 B/On Wh Fugi;Environ Skin Care;Mark K;82752;5;;160;LLDPE;10;50;;White;48;B/O;-;48B/On Wh Fugi;;;#N/A;#N/A;#N/A;1900-01-00;1900-01-00;-;Samples sent 5-Sep;9;Closed;2011-10-05;;;;;;;;;;;;;;;;;;,
